 AGRALE,,,,,,,,,
 MF 4780 motor Scania D11,,(2) P5073,,J3258,J3114,K4049(HI),,,
MAXION 750 RETRO EXCAVADORA ,,,,,,K4129,,,
,,,,,,,,,
MAVERIK,,,,,,,,,
FL936 CON MOTOR DEUTZ 6 CL.TD226B-6,,,,J3640,J3641,K4125 Tanque,,,
MINI CARGADORA,,,,J3652,J3653,,,,
,,,,,,,,,
 METALFOR,,,,,,,,,
 FUTURA 2500 AB MOSQUITO REGADOR C/DEUTZ BF4L913,,,,,,,,,
 MULTIPLE 2800 MOSQUITO REGADOR C/DEUTZ F6L-913 120 HP,,,,,,,,,
 MULTIPLE 3200 C/DEUTZ F6L-913 120 HP,,,,,,,,,
,,,,,,,,,
 MICHIGAN,,,,,,,,,
 45. 55. 55 C motor GM,H2047,P5063,P5064,J3227,J3228,K4071(HI),,,
,,,,,,K4078(C),,,
,,,,,,,,,
MOTONIVELADORA RUSA,,,,,,,,,
DZ 98,T2108,Z5125,Z5126,J3221,,K4056(HI),,,
,,,,,,K4057(TH),,,
,,,,,,,,,
MULLER,,,,,,,,,
TM 12 - motor MWM 229/6,H2021,(2) Z5055,,J3036,J3037,K4049(HI),,,
,,,,,,K4034(TH),,,
 TM 14 motor Cummins 6BT,H2168,P5036,P5136,,,K4049(HI),,,
,,,,,,K4034(TH),,,
,,,,,,W6007(A),,,
 TM 14 motor Cummins 6C 8.3,H2198,P5036,P5136,,,K4049(HI),,,
,,,,,,K4034(TH),,,
,,,,,,W6007(A),,,
 TM 14 motor MWM TD229/6,H2021,(2) Z5055,,,,K4049(HI),,,
,,,,,,K4034(TH),,,
 TM 16 motor Cummins 6BT 5.9,H2168,P5036,P5136,J3001,J3002,,,,
 TM 17 motor Cummins 6CT 8.3,H2168,P5036,P5136,J3003,J3004,K4049(HI),,,
,,,,,,K4034(TH),,,
,,,,,,W6007(A),,,
 TM 17 motor Cummins 6CT 8.3,H2198,P5036,P5136,J3003,J3004,K4049(HI),,,
,,,,,,K4034(TH),,,
,,,,,,W6007(A),,,
 TM 20 motor Cummins 855 CP,H2047,(2) P5050,,J3095,J3008,K4015(HI),,,
,,,,,,K4034(TH),,,
,,,,,,W6007(A),,,
 TM 25 motor Cummins 855 NT,T2007,(2) P5050,,J3003,J3004,K4049(HI),,,
,,,,,,K4034(TH),,,
,,,,,,W6007(A),,,
 TM 31 motor Cummins 855 CP,H2047,(2) P5050,,J3095,J3008,K4015(HI),,,
,,,,,,,,,
TM 31 motor SCANIA 110,H.2048,(2) P5073,,J3259,J3183,K4015W6007,,,
,,,,,,K4034 TH,,,
,,,,,,,,,
 NEW HOLLAND,,,,,,,,,
55-86 F,,,,J3554,J3555,,,,
TT-65-D,H2012,P5177,,J3520R,J3521R,,,,
 Tractor TC 55. TC 57,H2002,(2) P5074,,J3040,J3041,K4018 (HI),,,
TC 59 NEW HOLLAND GENESIS 7.5 TURBO,H2002,P5170,P5157,J3258,J3114,,,,
170 MINI CARGADORA,H2205,P5180,,J3016,J3558,,,,
 4600. 6600. 7500 motor Ford Diesel,H2013,(2) Z5020,,J3034,J3035,K4027(HI),,,
,,,,,,K4085(DH),,,
 4630. 4630 Narrow,H2069,,,J3036,J3037,K4027(HI),,,
 5030 Narrow. 5630. 6630. 7630. 7830. 8030,H2107,P5136,,J3036,J3037,K4027(HI),,,
,,,,,,K4085(DH),,,
 7000. 7500. 7600. 7700 motor Ford Diesel,H2015,(2) Z5020,,,,,,,
 7610. 4610. 5610. 6610 motor Ford Diesel,H2013,(2) Z5020,,J3197,,K4027(HI),,,
,,,,,,K4085(DH),,,
 7650 Turbo 4X4,H2013,(2) Z5020,,,,,,,
 7810 motor Importado,,(2) Z5020,,,,K4027(HI),,,
CS 660 COSECHADORA MOTOR Cummins,,,,,,,,,
8030,,H2212,P5210,,,,,,
,,,,,,K4085(DH),,,
 8040 motor MB,,(2) Z5057,,J3087,J3031,,,,
 NEW HOLLAND (Continuación),,,,,,,,,
 8055 motor Ford,H2107,(2) P5073,,J3040,J3041,,,,
 8055 motor MB,T2103,(2) Z5055,,J3087,J3031,,,,
8430,H2012,(2) Z5020,,J3087,J3031,K4021(TH),,,
8440,,P5210 P,,,,,,,
 8630. 8830,H2002,P5021,,J3087,J3031,K4021(HI),,,
7056/66 motor Fiat Agri,H2001,P5074,P5170,J3509R,J3510R,K4021(HI),,,
D-130 motor  Cummins,,,,J3040,J3041,,,,
TS 120   NEW HOLLAND,H2021,,,,,,,,
TL-65              NEW HOLLAND,H2001,P5136,,,,,,,
TL-70              NEW HOLLAND,H2001,P5136,,,,,,,
TL-80 4WD      NEW HOLLAND,H2001,P5136,P5170,J3509R,J3510R,K4021(HI),,,
TL-85 MOTOR MWM,,,,J3509R,J3510R,K4028(HI),,,
TL 85 -95,,P5136,,J3601R,J3602R,,,,
TL-100,,,,J3494,,,,,
TL75,,,,J3509R,J3510R,,,,
PL-95-E ,H2012,P5170,,J3494,,,,,
110 Retro excavadora motor Cummins 2007>,H2167,P5121,P5167 S/V,J3622R,J3623R,,,,
B 90 B Retro excavadora. motor Fiat Iveco,H2212,P5210P,,J3520R,J3521R, K4055 (HC),,,
TM 135 4 WD CAB motor Genesis,H2021,,,,,,,,
TM 150 4 WD CAB motor Genesis,H2021,,,J3709,J3710,,,,
TM 165 4 WD CAB motor Genesis,H2021,,,,,,,,
TM 1180 motor Powerstar turbo ,,,,,,,,,
TM 190 motor CNH Powerstar ,,,,,,,,,
RG 140 B MOTONIV.C/ Cummins,H2168,P5073,,J3040,J3041,,,,
170-G Motoniveladora motor /Cummins 8.3,H2198,P5073,P5036,J3258,J3114,,,,
1900,H2033,P5054,,J3009,J3010,K4027 / K4022,,,
D-130 Topadora,H2168,P5073,P5036,J3040,J3041,,,,
D-170 Topadora,H2198,P5073,P5036,J3040,J3041,Z5082(TA),,,
,,,,,,,,,
ALGUNOS MODELOS,,,,,,K4115(HI),,,
,,,,,,,,,
 SAME,,,,,,,,,
65,,,,J3685CD,J3686,J3292,,,
66 II Fruttero Same 1000.3  A 3/3.000 CM 60 CV DIN,,,,,,,,,
75 II Fruttero Same 1000.4  A 4/4000 CM 75 CV,,,,,,,,,
75 Vigneron  Same 1000.4    4/4000 CM 75 CV DIN,,,,,,,,,
 190 TITAN,,,,,,,,,
 100 Laser 100-Same 1055 98 CV RM,H2012,Z5068,,,,,,,
 130 LASER 130 SAME 1056 P 98 NCV,,,,,,,,,
 150 Laser Same 1056P,H2001,Z5068,,,,,,,
,,,,,,,,,
 SANTA MATILDE,,,,,,,,,
 145 CV DIN 2180 R.2180 CV,H2013,(2) Z5020,,J3032,J3033,K4027,,,
 80-Explore Same 1000 4 A,T2036,(2) Z5032,,,,,,,
 90  Special Same 1000.A 105X115.5,T2036,(2) Z5032,,,,,,,
,,,,,,,,,
SEN MAQUINA CHINA,,,,,,,,,
SEN 650 B C/ motor Cummins Cargadora frantal,H2033,P5054,P5161,J3612R,J3613R,,,,
,,,,,,,,,
TEREX,,,,,,,,,
TEREX Retro excavadora TX760B Serie 5MFH44TC0,H2015,,Z5020,,,,,,
,,,,,,,,,
,,,,,,,,,
TSK,,,,,,,,,
TSK 1030 Excavadora motor cummins 6BT ,H2033,P5054,,,,,,,
,,,,,,,,,
TYNGONG,,,,,,,,,
Motoniveladora. PY 200 G motorCummins CBTA 8.3 ,H2198,P5036,P5073,J3599 CD  ,J3600, K4100,W6007,,
,,,,,,,,,
 VALMET,,,,,,,,,
101D. 110TA. 880TA. Forestal motor MWM D225/6,H2021,(2) Z5055,,,,,,,
118. 118.4. 128. 128.4 motor MWM D229/6 Turbo86·,H2021,(2) Z5055,,J3036,J3037,,,,
118. 118.4. 128. 138.4 motor MWM D229/6,H2021,Z5055,P5136,J3036,J3037,K4019(HI),,,
,,,,,,K4080(CV),,,
118. 118.4 motor D229/6 Turbo,H2021,(2) Z5055,,J3036,J3037,,,,
138.4. 148.4 motor D229/6 Turbo,H2021,(2) Z5055,,,,K4019(HI),,,
,,,,,,K4080(CV),,,
148.4 motor MWM D229/6 Turbo,H2002,(2) Z5055,,J3040,J3041,K4019(HI),,,
,,,,,,K4080(CV),,,
685.  motor MWM D229/3,H2088,(2) Z5055,,J3534,,,,,
785    motor MWM B 229/4,H2088, Z5068,(2) Z5055,J3534,,,,,
880. 980.4 motor MWM D229/4,H2088,(2) Z5055,,J3087,J3031,K4019(HI),,,
880. 980.4 motor MWM D229/5,,,,,,K4080(CV),,,
885 motor MWM D229/4,H2088,(2) Z5055,,J3087,J3031,,,,
885 motor MWM D229/4 TM Turbo,H2088,(2) Z5055,,J3036,J3037,,,,
885 motor Valmet 420D,H2021,(2) Z5020,,J3034,J3035,,,,
885 TS,H2186,,,,,,,,
950 4X2 motor MWM TD 229 EC 4 VM,H2021,(2) Z5055,,J3036,J3037,,,,
985 motor Valmet 420 DS,H2186,(2) Z5020,,J3034,J3035,K4019(HI),,,
980 motor MWM D229 EC 4TA Turbo,H2088,(2) Z5055,,J3087,J3031,,,,
1180,H2089,(2) P5073,,J3087,J3031,,,,
 1180 motor Cummins 6B 5.9,H2168,P5036,P5073,J3087,J3031,W6007(IC),,,
 1180 motor Valmet 620D,H2089,(2) Z5055,,J3087,J3031,,,,
 1280 motor MWM D229/4,H2021,(2) Z5055,,J3036,J3037,,,,
 1380 motor Valmet 620 DS Importado,H2186,Z5055,,J3040,J3041,K4019(HI),,,
,,,,,,K4080(CV),,,
 1580 motor MWM TD229/6,H2002,(2) Z5055,,J3040,J3041,,,,
1580,H2002,(2) Z5055,,J3040,J3041,,,,
1680,H2186,(2) Z5068,,J3040,J3041,K4019 / K4080,,,
1780,H2002,(2) Z5055,,J3040,J3041,K4019(HI),,,
1781,,,,,,K4080(CV),,,
 1780 motor MWM TD229 EC 6 Turbo,H2002,(2) Z5055,,J3040,J3041,,,,
1880,H2186,(2) Z5068,,J3040,J3041,K4019 / K4080,,,
VALMET ,,,,,,K4051,,,
,,,,,,,,,
 VASALLI,,,,,,,,,
 3-16 motor Perkins 6-354 F2,H2015,(2) Z5020,,,,,,,
 3-16 motor MB OM-352,T2103,(2) Z5055,,,,,,,
 910M y 910 Lider motor Perkins T6-354 F4 T,H2015,(2) Z5020,,J3087,J3031,,,,
 910M y 910 Lider motor MB. OM 352A T,T2103,(2) Z5055,,J3087,J3031,,,,
 910M y 910 Lider motor Deutz BF69-913  T,H2022,P5073,Z5042,,,,,,
RV  125  125 M COSECHADORA DON ROQUE,,,,J3258,J3114,,,,
RV 150   COSECHADORA DON ROQUE,,,,,,,,,
RV 170  ELECTRICO  COSECHADORA DON ROQUE,,,,,,,,,
NUEVA COSECHADORA  VASSALLI 1.550 E,,,,,,,,,
NUEVA COSECHADORA  VASSALLI 1.550 ,,,,,,,,,
AX 7.500 MOTOR 350 HP,,,,,,,,,
,,,,,,,,,
 VALTRA,H2186,(2) Z5020,,,,,,,
BF 65 320D,,,,,,,,,
BF 75 320 DS TURBO,,,,,,,,,
BL 77 VALTRA 320 DSR TURBO,H2186,(2)Z5020,,J3569R,J3570R,,,,
BM 85 VALTRA 420 D,H2186,(2)Z5020,,J3034,J3035,,,,
BL 88 VALTRA 420 DSR TURBO,,,,J3569R,J3570R,,,,
 VALTRA (Continuación),,,,,,,,,
 BM 100 420DS TURBO,H2186,(2)Z5020,,,,,,,
BM 110 VALTRA 420 DS TURBO,,,,,,,,,
BM 120 VALTRA 620 D,,,,,,,,,
125,H2186,(2)Z5020,,J3087,J3031,HIK4080K4019,,,
145,H2186,(2)Z5020,,J3040,J3041,,,,
BH-160 VALTRA 620 DS TURBO,H2186,Z5020,Z5020,,,THK4080,,,
685C MWM/D 229 3 VA,,,,,,,,,
700 VALTRA 320 DS TURBO,,,,,,,,,
785C MWM/D 229 4 VA,,,,,,,,,
800 VALTRA 420 DR,,,,,,,,,
900 VALTRA 420 DSR TURBO,,,,,,,,,
 1280R MWM/D229 6VA,,,,,,,,,
1380 S VALTRA 620 DS,H2186,Z5020,Z5020,J3537R,J3538R,T HK4080 ,,,
1580 motorOTOR MWM TD-229/6,H2002,Z5055,Z5055,J3537R,J3538R,T HK4080 ,,,
1480,,,,J3537R,J3538R,,,,
1680,,,,J3537R,J3538R,,,,
1680 S VALTRA 620 DS,H2186,Z5020,Z5020,J3537R,J3538R,T HK4080 ,,,
1780 MWM TD-229/6,H2002,Z5055,Z5055,J3537R,J3538R,THK4080,,,
1880S  VALTRA 620 DS,H2186,Z5020,Z5020,J3537R,J3538R,THK4080,,,
 BH 140 620DS TURBO,H2186,Z5020,Z5020,J3537R,J3538R,T HK4080 ,,,
 1580/1780 MWM/TD229 EC 6 VA/VM,,,,,,,,,
 BH160 420DS,H2186,Z5068,Z5068,J3537R,J3538R,HK4113,,,
 BH180  VALTRA 620 DS TURBO,H2186,Z5020,Z5020,J3537R,J3538R,THK4080,,,
,,,,,,,,,
 ZANELLO,,,,,,,,,
160P C/PERKINS 4-203 60 CV,,,,,,,,,
 200 M motor MWM D-229/4,H2088,(2) Z5055,(2)P5136,J3034,J3035,,,,
 220 y 240 motor Zanello,H2038,(2) Z5055,,J3088,J3089,,,,
 230 C-C/Cummins 6B 5.9 121 CV,H2168,P5036,P5073,J3087,J3031,K4018(HI),,,
,,,,,,W6006(IC),,,
 230A C/Cummins 6B 5.9 121 CV PAUNY,H2168,P5142 S/V,,J3617,J3618,HC K4100,,,
 250C C/Cummins 6BT 5.9 160 CV,H2168,P5073,P5142 S/ V,J3343,J3344,,,,
 250A C/Cummins 6BT5.9 160 CV,,,,,,,,,
180 motorOTOR Cummins PAUNY,H2168,P5073,P5142 S/ V,,,,,,
 360C4X4 C/Cummins 6BT 5.9 160 CV,,,,,,,,,
 850 CON MOTOR SCANIA,H2048,(2) P5073,,J3258,J3114,K4036(HI),,,
,,,,,,W6007(IC),,,
 450-460 motor Zanello,H2038,Z5056,Z5117,J3088,J3089,,,,
 460 C -480C motor Cummins 6BT 5.9 160 CV,H2168,P5036,P5073,J3258,J3114,W6007(IC),,,
460C motor      motor Cummins 6BT,H2168,P5036,,J3040,J3041,K4018(HI),,,
 500C motor Cummins 6CT 8.3 200 CV,H2198,P5036,P5073,J3258,J3114,K4036(HI),,,
,,,,,,K4018(CV),,,
,,,,,,W6007(IC),,,
 540C motor Cummins 6CTA 8.3 240 CV,H2198,P5036,P5073,J3258,J3114,W6007(IC),,,
 580 C motor Cummins 6CTA P 8.3 260 CV,H2198,P5036,P5073,J3182,J3183,K4036(HI),K4018(HI),OK4066,
,,,,,,W6007(IC),,,
 700 C motor Cummins NT 855A 300 CV,H2198,(2) P5050,,J3374,J3375,,,,
 900 C motor Cummins NTA 400,H2198,P5050,,,,W6006(IC),,,
 4.200 -F-26-DF motor Deutz,H2022,P5073,Z5042,J3087,J3031,,,,
 4.400 F motor Caterpillar 3306TA,H2033,P5054,,,,K4036(HI),,,
 4.400 T motor Caterpillar 3306TA,H2033,P5054,,,,K4036(HI),,,
 C417 motor Caterpillar 3304TA,H2033,P5054,,,,K4036(HI),,,
 C417. 4.400 T motor Caterpillar,H2033,P5054,,,,K4036(TH),,,
 C425F motor Caterpillar 3306TA,H2033,P5054,,,,K4036(HI),,,
 C425 motor Caterpillar 3306TA,H2033,P5054,,,,K4036(HI),,,
 C-425 motor Caterpillar,H2033,P5054,,J3087,J3031,K4036(TH),,,
 M-413. M-200. M-24. 4-200-FF motor MB OM-352,T2103,(2) Z5055,,J3087,J3031,K4036(TH),,,
 M-415. 4-200. M-26. F-26-DEmotor MB  OM-352A,T2103,(2) Z5055,,J3087,J3031,K4036(TH),,,
 P414. 4-200-P motor Perkins 6-354-F4,H2015,(2) Z5020,,J3087,J3031,,,,
 P-417. 4-300-F motor Perkins,H2015,(2) Z5020,,J3036,J3037,K4036(TH),,,
 UP-10 motor Perkins 4-203,H2013,(2) Z5020,,J3032,J3033,K4037(TH),,,
 UP-100 motor Perkins 6-354,H2013,(2) Z5020,,J3036,J3037,K4036(TH),,,
 V-206 motor Zanello-VM,H2037,(2) Z5056,,J3032,J3033,K4036(TH),,,
 V208 y V210,H2037,(2) Z5056,,J3036,J3037,K4018(HI),,,
,,,,,,K4036(TH),,,
 V-417 motor VM importado,H2037,(2) Z5056,,J3087,J3031,K4036(TH),,,
 V-417 motor Zanello-VM,H2037,(2) Z5056,,J3087,J3031,K4036(TH),,,
TRACZA ZANELLO  C-120,,,,,,K4066,,,
TRACZA ZANELLO  C-120 DT,,,,,,,,,
TRACZA ZANELLO  C-140,,,,,,,,,
TRACZA ZANELLO  C-140 DT,,,,,,,,,
TRACZA ZANELLO  Q150,,,,,,,,,
TRACZA ZANELLO  Q170,,,,,,,,,
TRACZA ZANELLO  Q190,,,,,,,,,
TRACZA ZANELLO  Q 210,,,,,,,,,
TRACZA ZANELLO  A170 D,,,,,,,,,
TRACZA ZANELLO  A190 D,,,,,,,,,
TRACZA ZANELLO  A215D INTERNACIONAL V-8,H2049,,,,,,,,
TRACZA ZANELLO A250 D ,H2049,,,,,,,,
500GLP MOTOR A GAS,,,,,,,,,
ALGUNO ZANELLO ,,,,,,(HI K4079),,,
,,,,,,,,,
 ZETOR,,,,,,,,,
8045,H2088,(2) Z5038,Z5057,J3060,J3061,K4037(HI),,,
12045,H2088,(2) Z5038,Z5057,J3077,J3078,K4037(HI),,,
,,,,,,,,,
ZL MAQUINA CHINA,,,,,,,,,
ZL MAQUINA CHINA ZL 30 motorOTOR DEUTZ JA,,,,J3650,J3651,,,,
,,,,,,,,,
 VARIOS,,,,,,,,,
 Atlas Copco,,,,J3261,,,,,
 Betonmac,,,,,,K4072(HI),,,
 Bertolini Tractor,T2060,,,,,,,,
 Comp. Ingersoll Rand,,,,,,K4071(HI),,,
 Hidromac,,,,,,K4062(HI),,,
 Klia,,,,,,K4063(HI),,,
 Sullair,,,,J3251,,,,,
 Steiger,,,,J3302,J3303,,,,
 Tortone  TC yTR-160,,,,,,K4061(HI),,,
 Volvo Nºor.MF-146-A,,,,,,K4077(HI),,,
VOLVO VIAL MOTO PALA,,,,J3525R,J3526R,,,,
VOLVO 710 MOTONIVELADORA,,,,J3590R,J3693R,,,,
VOLVO EC 210 BLC D6D-EGER ESCAVADORA,T2217E,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
